datetime,function,amount,time_seconds,version
2023-05-04 22:20:41,list_comprehension_1,1000000,0.051531314849853516,Cython
2023-05-04 22:20:41,list_iterator_1,1000000,0.023562192916870117,Cython
2023-05-04 22:20:41,list_comprehension_2,1000000,0.05201005935668945,Cython
2023-05-04 22:20:41,list_iterator_2,1000000,0.020982027053833008,Cython
2023-05-04 22:20:41,list_comprehension_3,1000000,0.04391360282897949,Cython
2023-05-04 22:20:41,list_iterator_3,1000000,0.017551183700561523,Cython
2023-05-04 22:20:41,list_comprehension_4,1000000,0.04189324378967285,Cython
2023-05-04 22:20:41,list_iterator_4,1000000,0.018759727478027344,Cython
2023-05-04 22:20:41,list_comprehension_5,1000000,0.04636669158935547,Cython
2023-05-04 22:20:41,list_iterator_5,1000000,0.025002479553222656,Cython
2023-05-04 22:20:41,list_comprehension_6,1000000,0.05352163314819336,Cython
2023-05-04 22:20:41,list_iterator_6,1000000,0.03200054168701172,Cython
2023-05-04 22:20:41,list_comprehension_7,1000000,0.04553675651550293,Cython
2023-05-04 22:20:41,list_iterator_7,1000000,0.020200490951538086,Cython
2023-05-04 22:20:41,list_comprehension_8,1000000,0.05179262161254883,Cython
2023-05-04 22:20:41,list_iterator_8,1000000,0.019397974014282227,Cython
2023-05-04 22:20:41,list_comprehension_9,1000000,0.05424976348876953,Cython
2023-05-04 22:20:41,list_iterator_9,1000000,0.022078990936279297,Cython
2023-05-04 22:20:41,list_comprehension_10,1000000,0.04074454307556152,Cython
2023-05-04 22:20:41,list_iterator_10,1000000,0.016333341598510742,Cython
2023-05-04 22:22:19,list_comprehension_1,1000000,0.05299568176269531,Cython
2023-05-04 22:22:19,list_iterator_1,1000000,0.022542238235473633,Cython
2023-05-04 22:22:19,list_comprehension_2,1000000,0.05347275733947754,Cython
2023-05-04 22:22:19,list_iterator_2,1000000,0.020880460739135742,Cython
2023-05-04 22:22:19,list_comprehension_3,1000000,0.05210995674133301,Cython
2023-05-04 22:22:19,list_iterator_3,1000000,0.02450275421142578,Cython
2023-05-04 22:22:19,list_comprehension_4,1000000,0.056194305419921875,Cython
2023-05-04 22:22:19,list_iterator_4,1000000,0.021451711654663086,Cython
2023-05-04 22:22:19,list_comprehension_5,1000000,0.05350327491760254,Cython
2023-05-04 22:22:19,list_iterator_5,1000000,0.019392728805541992,Cython
2023-05-04 22:22:19,list_comprehension_6,1000000,0.046048641204833984,Cython
2023-05-04 22:22:19,list_iterator_6,1000000,0.016405344009399414,Cython
2023-05-04 22:22:19,list_comprehension_7,1000000,0.054826974868774414,Cython
2023-05-04 22:22:19,list_iterator_7,1000000,0.019855499267578125,Cython
2023-05-04 22:22:19,list_comprehension_8,1000000,0.04265141487121582,Cython
2023-05-04 22:22:19,list_iterator_8,1000000,0.017547130584716797,Cython
2023-05-04 22:22:19,list_comprehension_9,1000000,0.04716944694519043,Cython
2023-05-04 22:22:19,list_iterator_9,1000000,0.01934194564819336,Cython
2023-05-04 22:22:19,list_comprehension_10,1000000,0.044751882553100586,Cython
2023-05-04 22:22:19,list_iterator_10,1000000,0.015142440795898438,Cython
