function,amount,time_seconds,version
generator_iter,10000000,12.847999811172485,2.7.18
generator_iter,10000000,14.657000064849854,2.7.18
generator_iter,10000000,14.220999956130981,2.7.18
generator_iter,10000000,11.541000127792358,2.7.18
generator_iter,10000000,14.348999977111816,2.7.18
generator_iter,10000000,13.509999990463257,2.7.18
generator_iter,10000000,12.281000137329102,2.7.18
generator_iter,10000000,11.968999862670898,2.7.18
generator_iter,10000000,12.135999917984009,2.7.18
generator_iter,10000000,14.933000087738037,2.7.18
generator_iter,10000000,12.847999811172485,2.7.18
generator_iter,10000000,14.657000064849854,2.7.18
generator_iter,10000000,14.220999956130981,2.7.18
generator_iter,10000000,11.541000127792358,2.7.18
generator_iter,10000000,14.348999977111816,2.7.18
generator_iter,10000000,13.509999990463257,2.7.18
generator_iter,10000000,12.281000137329102,2.7.18
generator_iter,10000000,11.968999862670898,2.7.18
generator_iter,10000000,12.135999917984009,2.7.18
generator_iter,10000000,14.933000087738037,2.7.18
generator_iter,10000000,12.847999811172485,2.7.18
generator_iter,10000000,14.657000064849854,2.7.18
generator_iter,10000000,14.220999956130981,2.7.18
generator_iter,10000000,11.541000127792358,2.7.18
generator_iter,10000000,14.348999977111816,2.7.18
generator_iter,10000000,13.509999990463257,2.7.18
generator_iter,10000000,12.281000137329102,2.7.18
generator_iter,10000000,11.968999862670898,2.7.18
generator_iter,10000000,12.135999917984009,2.7.18
generator_iter,10000000,14.933000087738037,2.7.18
generator_iter,10000000,12.847999811172485,2.7.18
generator_iter,10000000,14.657000064849854,2.7.18
generator_iter,10000000,14.220999956130981,2.7.18
generator_iter,10000000,11.541000127792358,2.7.18
generator_iter,10000000,14.348999977111816,2.7.18
generator_iter,10000000,13.509999990463257,2.7.18
generator_iter,10000000,12.281000137329102,2.7.18
generator_iter,10000000,11.968999862670898,2.7.18
generator_iter,10000000,12.135999917984009,2.7.18
generator_iter,10000000,14.933000087738037,2.7.18
generator_iter,10000000,12.847999811172485,2.7.18
generator_iter,10000000,14.657000064849854,2.7.18
generator_iter,10000000,14.220999956130981,2.7.18
generator_iter,10000000,11.541000127792358,2.7.18
generator_iter,10000000,14.348999977111816,2.7.18
generator_iter,10000000,13.509999990463257,2.7.18
generator_iter,10000000,12.281000137329102,2.7.18
generator_iter,10000000,11.968999862670898,2.7.18
generator_iter,10000000,12.135999917984009,2.7.18
generator_iter,10000000,14.933000087738037,2.7.18
generator_iter,10000000,12.847999811172485,2.7.18
generator_iter,10000000,14.657000064849854,2.7.18
generator_iter,10000000,14.220999956130981,2.7.18
generator_iter,10000000,11.541000127792358,2.7.18
generator_iter,10000000,14.348999977111816,2.7.18
generator_iter,10000000,13.509999990463257,2.7.18
generator_iter,10000000,12.281000137329102,2.7.18
generator_iter,10000000,11.968999862670898,2.7.18
generator_iter,10000000,12.135999917984009,2.7.18
generator_iter,10000000,14.933000087738037,2.7.18
generator_iter,10000000,12.847999811172485,2.7.18
generator_iter,10000000,14.657000064849854,2.7.18
generator_iter,10000000,14.220999956130981,2.7.18
generator_iter,10000000,11.541000127792358,2.7.18
generator_iter,10000000,14.348999977111816,2.7.18
generator_iter,10000000,13.509999990463257,2.7.18
generator_iter,10000000,12.281000137329102,2.7.18
generator_iter,10000000,11.968999862670898,2.7.18
generator_iter,10000000,12.135999917984009,2.7.18
generator_iter,10000000,14.933000087738037,2.7.18
generator_iter,10000000,12.847999811172485,2.7.18
generator_iter,10000000,14.657000064849854,2.7.18
generator_iter,10000000,14.220999956130981,2.7.18
generator_iter,10000000,11.541000127792358,2.7.18
generator_iter,10000000,14.348999977111816,2.7.18
generator_iter,10000000,13.509999990463257,2.7.18
generator_iter,10000000,12.281000137329102,2.7.18
generator_iter,10000000,11.968999862670898,2.7.18
generator_iter,10000000,12.135999917984009,2.7.18
generator_iter,10000000,14.933000087738037,2.7.18
generator_iter,10000000,12.847999811172485,2.7.18
generator_iter,10000000,14.657000064849854,2.7.18
generator_iter,10000000,14.220999956130981,2.7.18
generator_iter,10000000,11.541000127792358,2.7.18
generator_iter,10000000,14.348999977111816,2.7.18
generator_iter,10000000,13.509999990463257,2.7.18
generator_iter,10000000,12.281000137329102,2.7.18
generator_iter,10000000,11.968999862670898,2.7.18
generator_iter,10000000,12.135999917984009,2.7.18
generator_iter,10000000,14.933000087738037,2.7.18
generator_iter,10000000,12.847999811172485,2.7.18
generator_iter,10000000,14.657000064849854,2.7.18
generator_iter,10000000,14.220999956130981,2.7.18
generator_iter,10000000,11.541000127792358,2.7.18
generator_iter,10000000,14.348999977111816,2.7.18
generator_iter,10000000,13.509999990463257,2.7.18
generator_iter,10000000,12.281000137329102,2.7.18
generator_iter,10000000,11.968999862670898,2.7.18
generator_iter,10000000,12.135999917984009,2.7.18
